time (UTC),airtemp_avg (degC),qc_airtemp_avg,baro_pressure (hPa),qc_baro_pressure,rh (%),qc_rh,"rain (mm, unreliable)",qc_rain,winddir (deg from),qc_winddir,windspeed_avg (m/s),qc_windspeed_avg,windspeed_max (m/s),qc_windspeed_max,par_avg (?mol of photons m-2),qc_par_avg,lower_par (?mol of photons m-2),qc_lower_par,upper_par (unreliable),qc_upper_par
5/29/2023 17:15,11.86,0,1015.8,0,82,0,0,0,40.31,0,3.211,0,3.932,0,1589,0,3706,4,7999,4
5/29/2023 17:20,12.03,0,1015.727,0,81,0,0,0,41.91,0,3.115,0,4.565,0,1630,0,3732,4,7999,4
5/29/2023 17:25,12.11,0,1015.667,0,81.1,0,0,0,41.41,0,3.26,0,4.165,0,1599,0,3721,4,7999,4
5/29/2023 17:30,12.1,0,1015.6,0,81.2,0,0,0,42.28,0,3.303,0,3.599,0,1641,0,3741,4,7999,4
5/29/2023 17:35,12.12,0,1015.5,0,81.3,0,0,0,42.27,0,3.33,0,3.965,0,1537,0,3707,4,7999,4
5/29/2023 17:40,12.16,0,1015.437,0,80.2,0,0,0,45.75,0,3.331,0,4.365,0,1545,0,3718,4,7999,4
5/29/2023 17:45,12.21,0,1015.4,0,80.8,0,0,0,41.72,0,3.127,0,3.798,0,1565,0,3731,4,7999,4
5/29/2023 17:50,12.11,0,1015.4,0,81,0,0,0,41.38,0,3.343,0,3.932,0,1569,0,3741,4,7999,4
5/29/2023 17:55,12.2,0,1015.4,0,80.8,0,0,0,43.63,0,3.125,0,3.765,0,1580,0,3750,4,7999,4
5/29/2023 18:00,12.18,0,1015.4,0,80.6,0,0,0,41.35,0,3.201,0,3.599,0,1602,0,3760,4,7999,4
5/29/2023 18:05,12.13,0,1015.325,0,80.7,0,0,0,40.31,0,3.264,0,3.865,0,1613,0,3765,4,7999,4
5/29/2023 18:10,12.15,0,1015.27,0,80.8,0,0,0,41.01,0,3.012,0,3.832,0,1631,0,3773,4,7999,4
5/29/2023 18:15,12.14,0,1015.2,0,80.5,0,0,0,40.05,0,3.471,0,4.032,0,1647,0,3781,4,7999,4
5/29/2023 18:20,12.07,0,1015.2,0,81,0,0,0,36.31,0,3.256,0,4.032,0,1666,0,3790,4,7999,4
5/29/2023 18:25,11.99,0,1015.2,0,82.2,0,0,0,33.62,0,3.434,0,4.032,0,1678,0,3792,4,7999,4
5/29/2023 18:30,11.93,0,1015.2,0,82.5,0,0,0,34.86,0,3.28,0,3.965,0,1694,0,3801,4,7999,4
5/29/2023 18:35,11.96,0,1015.178,0,83.2,0,0,0,33.48,0,2.982,0,3.732,0,1705,0,3803,4,7999,4
5/29/2023 18:40,12,0,1015.1,0,83.5,0,0,0,29.39,0,3.081,0,4.098,0,1718,0,3809,4,7999,4
5/29/2023 18:45,12.01,0,1015.1,0,84.1,0,0,0,24.45,0,2.764,0,3.265,0,1725,0,3812,4,7999,4
5/29/2023 18:50,12.08,0,1015.003,0,82.8,0,0,0,23.08,0,2.922,0,3.932,0,1733,0,3813,4,7999,4
5/29/2023 18:55,12.2,0,1014.942,0,81.4,0,0,0,22.66,0,3.525,0,4.065,0,1744,0,3816,4,7999,4
5/29/2023 19:00,12.51,0,1014.9,0,80.3,0,0,0,20.41,0,3.143,0,3.932,0,1753,0,3819,4,7999,4
5/29/2023 19:05,12.73,0,1014.9,0,79.47,0,0,0,27.09,0,3.085,0,3.865,0,1762,0,3822,4,7999,4
5/29/2023 19:10,12.72,0,1014.9,0,82.2,0,0,0,35.46,0,2.759,0,3.499,0,1770,0,3822,4,7999,4
5/29/2023 19:15,12.9,0,1014.855,0,81.2,0,0,0,39.8,0,2.697,0,3.699,0,1776,0,3824,4,7999,4
5/29/2023 19:20,12.98,0,1014.807,0,78.67,0,0,0,19.09,0,3.309,0,3.998,0,1782,0,3820,4,7999,4
5/29/2023 19:25,13.18,0,1014.8,0,78.29,0,0,0,23.6,0,3.142,0,4.098,0,1788,0,3820,4,7999,4
5/29/2023 19:30,13.05,0,1014.755,0,80.6,0,0,0,27.5,0,3.096,0,3.532,0,1794,0,3821,4,7999,4
5/29/2023 19:35,13.02,0,1014.8,0,81.3,0,0,0,36.15,0,2.824,0,3.099,0,1799,0,3822,4,7999,4
5/29/2023 19:40,13.19,0,1014.773,0,81.3,0,0,0,38.73,0,2.561,0,3.099,0,1804,0,3824,4,7999,4
5/29/2023 19:45,13.09,0,1014.7,0,82.1,0,0,0,35.65,0,2.864,0,3.432,0,1811,0,3824,4,7999,4
5/29/2023 19:50,13.19,0,1014.7,0,81.6,0,0,0,27.94,0,2.689,0,3.998,0,1808,0,3819,4,7999,4
5/29/2023 19:55,13.33,0,1014.635,0,80.4,0,0,0,36.46,0,2.582,0,3.432,0,1809,0,3817,4,7999,4
5/29/2023 20:00,13.59,0,1014.6,0,79.24,0,0,0,55.75,0,2.494,0,2.766,0,1809,0,3813,4,7999,4
5/29/2023 20:05,13.87,0,1014.593,0,77.06,0,0,0,67.23,0,2.992,0,4.232,0,1813,0,3813,4,7999,4
5/29/2023 20:10,13.71,0,1014.502,0,78.53,0,0,0,74.86,0,4.314,0,5.365,0,1814,0,3812,4,7999,4
5/29/2023 20:15,13.76,0,1014.5,0,78.37,0,0,0,74.82,0,3.886,0,5.065,0,1814,0,3816,4,7999,4
5/29/2023 20:20,13.89,0,1014.487,0,78.06,0,0,0,62.58,0,2.305,0,4.298,0,1814,0,3823,4,7999,4
5/29/2023 20:25,14.79,0,1014.432,0,72.39,0,0,0,7.278,0,1.479,0,3.365,0,1811,0,3828,4,7999,4
5/29/2023 20:30,15.95,0,1014.425,0,67.4,0,0,0,343.9,0,2.543,0,5.531,0,1810,0,3826,4,7999,4
5/29/2023 20:35,16.26,0,1014.472,0,66.01,0,0,0,330.8,0,3.153,0,5.065,0,1808,0,3811,4,7999,4
5/29/2023 20:40,16.3,0,1014.433,0,66,0,0,0,330.2,0,3.208,0,4.731,0,1805,0,3805,4,7999,4
5/29/2023 20:45,16.48,0,1014.457,0,64.34,0,0,0,333.9,0,3.248,0,5.731,0,1801,0,3797,4,7999,4
5/29/2023 20:50,16.28,0,1014.545,0,65.3,0,0,0,327.2,0,3.027,0,4.798,0,1796,0,3796,4,7999,4
5/29/2023 20:55,16.15,0,1014.5,0,66.37,0,0,0,329.4,0,2.731,0,4.831,0,1789,0,3799,4,7999,4
5/29/2023 21:00,16.1,0,1014.448,0,67.62,0,0,0,330.8,0,3.666,0,5.764,0,1782,0,3801,4,7999,4
5/29/2023 21:05,16.01,0,1014.398,0,67.19,0,0,0,328.2,0,3.194,0,5.498,0,1776,0,3802,4,7999,4
5/29/2023 21:10,15.88,0,1014.373,0,66.75,0,0,0,337,0,2.559,0,4.698,0,1769,0,3814,4,7999,4
5/29/2023 21:15,15.93,0,1014.36,0,66.65,0,0,0,323.9,0,2.992,0,5.764,0,1761,0,3818,4,7999,4
5/29/2023 21:20,15.92,0,1014.357,0,67.12,0,0,0,325.2,0,2.023,0,4.565,0,1753,0,3817,4,7999,4
5/29/2023 21:25,16.04,0,1014.305,0,67.15,0,0,0,330.8,0,3.431,0,5.931,0,1743,0,3822,4,7999,4
5/29/2023 21:30,16.06,0,1014.33,0,66.74,0,0,0,330.6,0,2.353,0,4.731,0,1731,0,3821,4,7999,4
5/29/2023 21:35,16.1,0,1014.357,0,66.83,0,0,0,340.2,0,2.962,0,5.065,0,1722,0,3826,4,7999,4
5/29/2023 21:40,15.92,0,1014.328,0,67.74,0,0,0,336.1,0,3.43,0,5.898,0,1711,0,3828,4,7999,4
5/29/2023 21:45,15.54,0,1014.37,0,68.68,0,0,0,341.4,0,2.833,0,4.698,0,1700,0,3827,4,7999,4
5/29/2023 21:50,15.45,0,1014.258,0,68.04,0,0,0,345.7,0,2.507,0,6.731,0,1687,0,3828,4,7999,4
5/29/2023 21:55,15.37,0,1014.2,0,68.16,0,0,0,345.3,0,2.567,0,5.398,0,1674,0,3827,4,7999,4
5/29/2023 22:00,15.35,0,1014.192,0,68.49,0,0,0,331.6,0,2.727,0,5.331,0,1661,0,3835,4,7999,4
5/29/2023 22:05,15.31,0,1014.185,0,68.7,0,0,0,340.3,0,2.57,0,5.664,0,1647,0,3834,4,7999,4
5/29/2023 22:10,15.25,0,1014.158,0,71.34,0,0,0,350,0,3.032,0,7.064,0,1632,0,3828,4,7999,4
5/29/2023 22:15,15.31,0,1014.127,0,70.02,0,0,0,340.6,0,3.7,0,5.931,0,1617,0,3829,4,7999,4
5/29/2023 22:20,15.07,0,1014.118,0,71.16,0,0,0,338.1,0,2.802,0,5.631,0,1598,0,3826,4,7999,4
5/29/2023 22:25,14.86,0,1014.067,0,71.21,0,0,0,339.8,0,3.361,0,4.965,0,1581,0,3824,4,7999,4
5/29/2023 22:30,14.74,0,1014.022,0,72.07,0,0,0,336.8,0,3.535,0,5.598,0,1566,0,3822,4,7999,4
5/29/2023 22:35,15.02,0,1013.973,0,70.93,0,0,0,335.1,0,4.321,0,7.897,0,1548,0,3821,4,7999,4
5/29/2023 22:40,14.84,0,1013.975,0,71.87,0,0,0,341,0,3.69,0,6.764,0,1527,0,3819,4,7999,4
5/29/2023 22:45,14.92,0,1013.925,0,70.57,0,0,0,2.734,0,2.521,0,4.931,0,1508,0,3812,4,7999,4
5/29/2023 22:50,15.04,0,1013.842,0,70.21,0,0,0,351.7,0,2.401,0,5.398,0,1489,0,3802,4,7999,4
5/29/2023 22:55,15.07,0,1013.783,0,72.67,0,0,0,341.9,0,3.249,0,5.531,0,1473,0,3797,4,7999,4
5/29/2023 23:00,15.13,0,1013.755,0,72.11,0,0,0,346.4,0,3.587,0,6.064,0,1452,0,3794,4,7999,4
5/29/2023 23:05,15.05,0,1013.758,0,72.45,0,0,0,339.1,0,3.642,0,6.164,0,1430,0,3784,4,7999,4
5/29/2023 23:10,15.03,0,1013.81,0,71.13,0,0,0,344.8,0,2.423,0,4.665,0,1406,0,3771,4,7999,4
5/29/2023 23:15,15.06,0,1013.797,0,71.97,0,0,0,335.7,0,3.683,0,6.364,0,1384,0,3758,4,7999,4
5/29/2023 23:20,15.28,0,1013.785,0,70.01,0,0,0,346.8,0,2.744,0,5.298,0,1361,0,3748,4,7999,4
5/29/2023 23:25,15.11,0,1013.782,0,70.28,0,0,0,342.8,0,2.654,0,5.131,0,1338,0,3734,4,7999,4
5/29/2023 23:30,15.09,0,1013.788,0,70.21,0,0,0,344.7,0,1.598,0,3.565,0,1313,0,3719,4,7999,4
5/29/2023 23:35,15.2,0,1013.712,0,70.69,0,0,0,338.8,0,3.342,0,6.031,0,1289,0,3707,4,7999,4
5/29/2023 23:40,15.33,0,1013.713,0,69.56,0,0,0,345.7,0,2.6,0,4.698,0,1262,0,3698,4,7999,4
5/29/2023 23:45,15.36,0,1013.7,0,69.53,0,0,0,1.894,0,2.486,0,5.131,0,1238,0,3684,4,7999,4
5/29/2023 23:50,15.45,0,1013.737,0,69.41,0,0,0,338.7,0,2.049,0,4.265,0,1216,0,3674,4,7999,4
5/29/2023 23:55,15.54,0,1013.71,0,69.59,0,0,0,340.9,0,2.213,0,4.365,0,1189,0,3666,4,7999,4
5/30/2023 0:00,15.57,0,1013.677,0,70.45,0,0,0,323.3,0,2.771,0,6.297,0,1162,0,3655,4,7999,4
5/30/2023 0:05,15.44,0,1013.682,0,69.73,0,0,0,348,0,2.32,0,5.065,0,1135,0,3643,4,7999,4
5/30/2023 0:10,15.08,0,1013.728,0,69.75,0,0,0,355,0,2.561,0,4.765,0,1109,0,3632,4,7999,4
5/30/2023 0:15,14.74,0,1013.728,0,70.99,0,0,0,344.5,0,2.041,0,5.231,0,1079,0,3620,4,7999,4
5/30/2023 0:20,14.74,0,1013.663,0,71.57,0,0,0,0.517,0,1.757,0,4.831,0,1052,0,3616,4,7999,4
5/30/2023 0:25,14.66,0,1013.607,0,70.39,0,0,0,26.15,0,1.444,0,5.631,0,1025,0,3610,4,7999,4
5/30/2023 0:30,14.49,0,1013.602,0,71.5,0,0,0,3.515,0,1.698,0,4.532,0,998,0,3599,4,7999,4
5/30/2023 0:35,14.52,0,1013.605,0,70.78,0,0,0,6.44,0,1.95,0,4.731,0,969,0,3592,4,7999,4
5/30/2023 0:40,14.31,0,1013.598,0,70.94,0,0,0,349.8,0,2.192,0,4.698,0,940,0,3584,4,7999,4
5/30/2023 0:45,14.29,0,1013.57,0,71.79,0,0,0,359.6,0,2.167,0,6.031,0,909,0,3578,4,7999,4
5/30/2023 0:50,14.28,0,1013.552,0,71.55,0,0,0,340.1,0,2.536,0,4.965,0,878,0,3568,4,7999,4
5/30/2023 0:55,14.11,0,1013.568,0,72.21,0,0,0,23.85,0,1.43,0,3.798,0,849,0,3560,4,7999,4
5/30/2023 1:00,14.03,0,1013.548,0,72.08,0,0,0,14.02,0,1.81,0,3.432,0,821,0,3549,4,7999,4
5/30/2023 1:05,13.97,0,1013.498,0,72.17,0,0,0,11.73,0,1.625,0,4.132,0,792.1,0,3537,4,7999,4
5/30/2023 1:10,13.93,0,1013.43,0,72.23,0,0,0,353.4,0,2.32,0,3.965,0,763,0,3529,4,7999,4
5/30/2023 1:15,13.95,0,1013.4,0,72.53,0,0,0,10.97,0,1.97,0,3.998,0,733.7,0,3520,4,7999,4
5/30/2023 1:20,13.96,0,1013.398,0,72.45,0,0,0,45.55,0,0.627,0,2.399,0,703.7,0,3511,4,7999,4
5/30/2023 1:25,13.91,0,1013.403,0,72.36,0,0,0,2.497,0,1.904,0,3.665,0,672.5,0,3495,4,7999,4
5/30/2023 1:30,13.73,0,1013.417,0,73.09,0,0,0,15.67,0,1.59,0,4.065,0,642.3,0,3483,4,7999,4
5/30/2023 1:35,13.59,0,1013.41,0,73.32,0,0,0,15.17,0,1.458,0,5.131,0,478.3,0,3423,4,7999,4
5/30/2023 1:40,13.4,0,1013.413,0,73.7,0,0,0,1.234,0,1.988,0,5.265,0,293,0,3355,4,7999,4
5/30/2023 1:45,13.26,0,1013.468,0,74.19,0,0,0,3.044,0,1.979,0,4.398,0,375.6,0,3391,4,7999,4
5/30/2023 1:50,13.12,0,1013.493,0,75.05,0,0,0,1.348,0,2.013,0,4.432,0,169.4,0,3314,4,7999,4
5/30/2023 1:55,13.07,0,1013.493,0,74.94,0,0,0,350.9,0,1.436,0,3.998,0,162.8,0,3321,4,7999,4
5/30/2023 2:00,12.99,0,1013.512,0,74.91,0,0,0,350.4,0,2.001,0,5.365,0,158.4,0,3324,4,7999,4
5/30/2023 2:05,12.87,0,1013.49,0,75.36,0,0,0,352.5,0,2.331,0,5.298,0,154,0,3325,4,7999,4
5/30/2023 2:10,12.85,0,1013.472,0,75.54,0,0,0,8.09,0,1.414,0,3.732,0,149.6,0,3324,4,7999,4
5/30/2023 2:15,12.82,0,1013.458,0,76.11,0,0,0,5.608,0,1.965,0,4.765,0,145,0,3323,4,7999,4
5/30/2023 2:20,12.8,0,1013.478,0,75.91,0,0,0,5.878,0,1.171,0,4.032,0,142.3,0,3321,4,7999,4
5/30/2023 2:25,12.73,0,1013.483,0,76.13,0,0,0,44.62,0,0.956,0,3.165,0,135.8,0,3313,4,7999,4
5/30/2023 2:30,12.68,0,1013.48,0,76.36,0,0,0,50.51,0,0.792,0,3.065,0,130.8,0,3311,4,7999,4
5/30/2023 2:35,12.62,0,1013.437,0,76.6,0,0,0,6.323,0,1.905,0,3.965,0,125.5,0,3304,4,7999,4
5/30/2023 2:40,12.59,0,1013.458,0,76.28,0,0,0,19.58,0,1.319,0,3.199,0,120.3,0,3299,4,7999,4
5/30/2023 2:45,12.49,0,1013.48,0,76.37,0,0,0,3.248,0,1.071,0,2.399,0,114.6,0,3293,4,7999,4
5/30/2023 2:50,12.37,0,1013.498,0,76.96,0,0,0,27.82,0,1.018,0,2.799,0,108.8,0,3285,4,7999,4
5/30/2023 2:55,12.3,0,1013.5,0,77.19,0,0,0,78.14,0,0.92,0,3.165,0,102.8,0,3281,4,7999,4
5/30/2023 3:00,12.23,0,1013.493,0,77.41,0,0,0,46.01,0,1.315,0,2.899,0,96.5,0,3274,4,7999,4
5/30/2023 3:05,12.18,0,1013.5,0,77.49,0,0,0,23.68,0,0.866,0,3.532,0,89.9,0,3269,4,7999,4
5/30/2023 3:10,12.14,0,1013.537,0,77.39,0,0,0,2.599,0,1.584,0,3.765,0,82.9,0,3266,4,7999,4
5/30/2023 3:15,12.08,0,1013.522,0,77.61,0,0,0,12.09,0,1.28,0,3.132,0,75.6,0,3258,4,7999,4
5/30/2023 3:20,12,0,1013.502,0,77.83,0,0,0,3.896,0,1.705,0,4.098,0,68.04,0,3255,4,7999,4
5/30/2023 3:25,11.96,0,1013.507,0,77.96,0,0,0,16.53,0,1.123,0,2.666,0,60.35,0,3246,4,7999,4
5/30/2023 3:30,11.87,0,1013.5,0,78.11,0,0,0,6.844,0,1.064,0,3.165,0,52.58,0,3240,4,7999,4
5/30/2023 3:35,11.78,0,1013.512,0,78.45,0,0,0,34.5,0,1.441,0,3.965,0,44.8,0,3236,4,7999,4
5/30/2023 3:40,11.68,0,1013.517,0,78.62,0,0,0,358.7,0,1.472,0,3.032,0,37.11,0,3229,4,7999,4
5/30/2023 3:45,11.58,0,1013.593,0,78.69,0,0,0,354.2,0,2.2,0,4.831,0,29.72,0,3228,4,7999,4
5/30/2023 3:50,11.5,0,1013.608,0,78.69,0,0,0,34.44,0,1.097,0,2.666,0,22.87,0,3222,4,7999,4
5/30/2023 3:55,11.42,0,1013.677,0,78.38,0,0,0,3.867,0,1.422,0,3.165,0,16.79,0,3218,4,7999,4
5/30/2023 4:00,11.37,0,1013.702,0,78.35,0,0,0,10.35,0,1.639,0,3.865,0,11.66,0,3215,4,7999,4
5/30/2023 4:05,11.32,0,1013.73,0,78.32,0,0,0,7.637,0,1.654,0,3.299,0,7.686,0,3215,4,7999,4
5/30/2023 4:10,11.25,0,1013.795,0,78.06,0,0,0,354.4,0,1.449,0,3.232,0,4.796,0,3210,4,7999,4
5/30/2023 4:15,11.21,0,1013.88,0,77.87,0,0,0,4.249,0,1.453,0,3.632,0,2.788,0,3207,4,7999,4
5/30/2023 4:20,11.17,0,1013.912,0,77.39,0,0,0,2.925,0,2.083,0,4.198,0,1.484,0,3207,4,7999,4
5/30/2023 4:25,11.15,0,1013.985,0,77.17,0,0,0,11.37,0,1.685,0,3.699,0,0.707,0,3204,4,7999,4
5/30/2023 4:30,11.11,0,1014.025,0,76.85,0,0,0,354.8,0,1.389,0,3.099,0,0.29,0,3202,4,7999,4
5/30/2023 4:35,11.09,0,1014.04,0,76.73,0,0,0,348.1,0,1.621,0,3.399,0,0.09,0,3202,4,7999,4
5/30/2023 4:40,11.06,0,1014.093,0,76.66,0,0,0,19.58,0,1.524,0,3.965,0,0.01,0,3201,4,7999,4
5/30/2023 4:45,11.02,0,1014.102,0,76.66,0,0,0,347,0,1.477,0,3.532,0,0,0,3195,4,7999,4
5/30/2023 4:50,11.01,0,1014.135,0,76.89,0,0,0,17.06,0,0.885,0,2.499,0,0,0,3199,4,7999,4
5/30/2023 4:55,10.97,0,1014.117,0,77.21,0,0,0,45.18,0,1.222,0,2.699,0,0,0,3196,4,7999,4
5/30/2023 5:00,10.93,0,1014.107,0,77.31,0,0,0,352.4,0,0.965,0,3.399,0,0,0,3195,4,7999,4
5/30/2023 5:05,10.91,0,1014.1,0,77.32,0,0,0,8.4,0,1.401,0,3.699,0,0,0,3201,4,7999,4
5/30/2023 5:10,10.85,0,1014.1,0,77.63,0,0,0,1.232,0,1.043,0,3.165,0,0,0,3197,4,7999,4
5/30/2023 5:15,10.84,0,1014.1,0,77.71,0,0,0,71.25,0,1.151,0,2.965,0,0,0,3194,4,7999,4
5/30/2023 5:20,10.83,0,1014.1,0,77.93,0,0,0,58.11,0,1.052,0,2.366,0,0,0,3191,4,7999,4
5/30/2023 5:25,10.76,0,1014.1,0,77.97,0,0,0,138.4,0,0.577,0,2.232,0,0,0,3194,4,7999,4
5/30/2023 5:30,10.69,0,1014.1,0,77.96,0,0,0,68.17,0,0.541,0,1.333,0,0,0,3196,4,7999,4
5/30/2023 5:35,10.62,0,1014.143,0,78.59,0,0,0,23.44,0,0.749,0,2.432,0,0,0,3195,4,7999,4
5/30/2023 5:40,10.57,0,1014.255,0,78.59,0,0,0,129.3,0,0.527,0,1.666,0,0,0,3198,4,7999,4
5/30/2023 5:45,10.57,0,1014.3,0,78.73,0,0,0,145.7,0,0.417,0,1.166,0,0,0,3197,4,7999,4
5/30/2023 5:50,10.49,0,1014.3,0,79.09,0,0,0,171.9,0,0.207,0,1.466,0,0,0,3200,4,7999,4
5/30/2023 5:55,10.45,0,1014.3,0,79.17,0,0,0,0.781,0,0.934,0,2.466,0,0,0,3195,4,7999,4
5/30/2023 6:00,10.42,0,1014.3,0,79.21,0,0,0,52.18,0,1.022,0,2.466,0,0,0,3194,4,7999,4
5/30/2023 6:05,10.4,0,1014.3,0,78.55,0,0,0,37.25,0,0.827,0,2.432,0,0,0,3191,4,7999,4
5/30/2023 6:10,10.36,0,1014.223,0,78.03,0,0,0,13.75,0,1.17,0,3.399,0,0,0,3189,4,7999,4
5/30/2023 6:15,10.37,0,1014.208,0,77.43,0,0,0,344.2,0,0.799,0,2.232,0,0,0,3186,4,7999,4
5/30/2023 6:20,10.37,0,1014.2,0,77.12,0,0,0,150.1,0,0.797,0,1.999,0,0,0,3183,4,7999,4
5/30/2023 6:25,10.36,0,1014.2,0,76.75,0,0,0,52.05,0,1.048,0,3.465,0,0,0,3181,4,7999,4
5/30/2023 6:30,10.38,0,1014.212,0,76.99,0,0,0,127.4,0,0.961,0,2.166,0,0,0,3180,4,7999,4
5/30/2023 6:35,10.39,0,1014.293,0,77.28,0,0,0,85.9,0,0.975,0,2.066,0,0,0,3173,4,7999,4
5/30/2023 6:40,10.36,0,1014.335,0,76.85,0,0,0,81.5,0,0.905,0,1.999,0,0,0,3173,4,7999,4
5/30/2023 6:45,10.32,0,1014.383,0,76.6,0,0,0,86.1,0,1.027,0,2.332,0,0,0,3167,4,7999,4
5/30/2023 6:50,10.29,0,1014.4,0,76.39,0,0,0,14.88,0,1.241,0,3.332,0,0,0,3168,4,7999,4
5/30/2023 6:55,10.23,0,1014.45,0,76.38,0,0,0,47.99,0,0.91,0,2.366,0,0,0,3170,4,7999,4
5/30/2023 7:00,10.25,0,1014.495,0,75.97,0,0,0,24.07,0,1.097,0,2.965,0,0,0,3167,4,7999,4
5/30/2023 7:05,10.28,0,1014.5,0,75.85,0,0,0,42.59,0,0.91,0,2.166,0,0,0,3164,4,7999,4
5/30/2023 7:10,10.32,0,1014.5,0,75.78,0,0,0,30.04,0,1.091,0,2.099,0,0,0,3159,4,7999,4
5/30/2023 7:15,10.34,0,1014.445,0,75.3,0,0,0,357.5,0,0.763,0,2.132,0,0,0,3157,4,7999,4
5/30/2023 7:20,10.38,0,1014.48,0,75.07,0,0,0,36.88,0,0.96,0,2.033,0,0,0,3157,4,7999,4
5/30/2023 7:25,10.44,0,1014.487,0,74.33,0,0,0,9.77,0,1.175,0,2.599,0,0,0,3156,4,7999,4
5/30/2023 7:30,10.45,0,1014.5,0,73.79,0,0,0,103.2,0,0.867,0,2.666,0,0,0,3154,4,7999,4
5/30/2023 7:35,10.49,0,1014.5,0,74.12,0,0,0,113,0,1.166,0,3.299,0,0,0,3156,4,7999,4
5/30/2023 7:40,10.5,0,1014.527,0,73.31,0,0,0,20.36,0,0.95,0,1.999,0,0,0,3159,4,7999,4
5/30/2023 7:45,10.48,0,1014.5,0,73.13,0,0,0,1.944,0,1.418,0,2.899,0,0,0,3162,4,7999,4
5/30/2023 7:50,10.47,0,1014.5,0,73.1,0,0,0,51.07,0,1.044,0,2.366,0,0,0,3165,4,7999,4
5/30/2023 7:55,10.48,0,1014.517,0,72.93,0,0,0,29.93,0,1.012,0,2.399,0,0,0,3167,4,7999,4
5/30/2023 8:00,10.45,0,1014.5,0,72.86,0,0,0,16.94,0,0.977,0,3.399,0,0,0,3173,4,7999,4
5/30/2023 8:05,10.46,0,1014.555,0,73.01,0,0,0,4.739,0,1.134,0,3.532,0,0,0,3180,4,7999,4
5/30/2023 8:10,10.44,0,1014.59,0,72.83,0,0,0,58.27,0,1.095,0,2.499,0,0,0,3185,4,7999,4
5/30/2023 8:15,10.44,0,1014.575,0,73.12,0,0,0,28.23,0,0.771,0,1.933,0,0,0,3188,4,7999,4
5/30/2023 8:20,10.42,0,1014.567,0,72.32,0,0,0,28.41,0,1.144,0,2.832,0,0,0,3190,4,7999,4
5/30/2023 8:25,10.39,0,1014.598,0,72.26,0,0,0,63.08,0,1.145,0,3.032,0,0,0,3198,4,7999,4
5/30/2023 8:30,10.38,0,1014.595,0,72.17,0,0,0,71.54,0,1.23,0,5.231,0,0,0,3198,4,7999,4
5/30/2023 8:35,10.36,0,1014.643,0,72.66,0,0,0,12.2,0,1.04,0,1.866,0,0,0,3205,4,7999,4
5/30/2023 8:40,10.36,0,1014.7,0,72.41,0,0,0,3.614,0,0.989,0,2.866,0,0,0,3207,4,7999,4
5/30/2023 8:45,10.31,0,1014.7,0,72.41,0,0,0,125,0,0.942,0,3.499,0,0,0,3212,4,7999,4
5/30/2023 8:50,10.31,0,1014.7,0,72.24,0,0,0,39.68,0,1.178,0,3.532,0,0,0,3216,4,7999,4
5/30/2023 8:55,10.3,0,1014.7,0,72.29,0,0,0,24.68,0,1.553,0,3.765,0,0,0,3214,4,7999,4
5/30/2023 9:00,10.29,0,1014.765,0,72.43,0,0,0,129.3,0,1.188,0,2.799,0,0,0,3219,4,7999,4
5/30/2023 9:05,10.28,0,1014.8,0,72.47,0,0,0,47.51,0,0.515,0,1.499,0,0,0,3223,4,7999,4
5/30/2023 9:10,10.27,0,1014.8,0,72.09,0,0,0,106.6,0,1.125,0,1.999,0,0,0,3222,4,7999,4
5/30/2023 9:15,10.26,0,1014.843,0,72.02,0,0,0,95.6,0,0.912,0,2.532,0,0,0,3227,4,7999,4
5/30/2023 9:20,10.24,0,1014.888,0,72.16,0,0,0,70.39,0,0.521,0,1.233,0,0,0,3230,4,7999,4
5/30/2023 9:25,10.24,0,1014.897,0,72.31,0,0,0,38.85,0,0.582,0,1.499,0,0,0,3230,4,7999,4
5/30/2023 9:30,10.2,0,1014.903,0,72.09,0,0,0,358.1,0,1.307,0,4.298,0,0,0,3234,4,7999,4
5/30/2023 9:35,10.22,0,1014.937,0,72.06,0,0,0,114.7,0,0.952,0,1.933,0,0,0,3233,4,7999,4
5/30/2023 9:40,10.22,0,1014.928,0,72.06,0,0,0,356.1,0,0.628,0,1.833,0,0,0,3238,4,7999,4
5/30/2023 9:45,10.18,0,1014.942,0,71.82,0,0,0,29.31,0,0.83,0,2.799,0,0,0,3238,4,7999,4
5/30/2023 9:50,10.17,0,1014.99,0,71.61,0,0,0,27.78,0,1.001,0,2.332,0,0,0,3238,4,7999,4
5/30/2023 9:55,10.19,0,1015,0,72.05,0,0,0,106.1,0,0.959,0,1.966,0,0,0,3238,4,7999,4
5/30/2023 10:00,10.17,0,1015.073,0,71.58,0,0,0,339.8,0,1.12,0,3.065,0,0,0,3241,4,7999,4
5/30/2023 10:05,10.15,0,1015.1,0,71.64,0,0,0,338.7,0,0.813,0,1.999,0,0,0,3244,4,7999,4
5/30/2023 10:10,10.17,0,1015.107,0,71.58,0,0,0,16.81,0,1.302,0,3.632,0,0,0,3241,4,7999,4
5/30/2023 10:15,10.17,0,1015.2,0,71.67,0,0,0,12.61,0,1.006,0,2.199,0,0,0,3248,4,7999,4
5/30/2023 10:20,10.16,0,1015.225,0,71.68,0,0,0,30.41,0,0.563,0,2.332,0,0,0,3245,4,7999,4
5/30/2023 10:25,10.16,0,1015.29,0,71.52,0,0,0,341.3,0,0.483,0,2.299,0,0,0,3248,4,7999,4
