datetime_pdt,datetime_raw,temp_c,depth_m,sal_psu,do_perc,do_mgl,p_h1,p_h2,tank,co2_ppm,sd_ppm,time
2023-05-30 06:10:00,2023-05-30T06:10:00Z,11.619,0.517,27.72,95,8.67,7.96,7.76,Bare,565.9399999999999,3.1309742892588672,06:10:00
2023-05-30 06:15:00,2023-05-30T06:15:00Z,11.621,0.517,27.72,94.8,8.65,7.96,7.76,Bare,571.8,1.4832396974191326,06:15:00
2023-05-30 06:20:00,2023-05-30T06:20:00Z,11.636,0.516,27.72,97.1,8.86,7.99,7.77,Bare,561.1,6.19717677656529,06:20:00
2023-05-30 06:25:00,2023-05-30T06:25:00Z,11.66,0.517,27.73,98.7,9,7.99,7.77,Bare,541.14,5.8148946680055635,06:25:00
2023-05-30 06:30:00,2023-05-30T06:30:00Z,11.675,0.517,27.73,98.6,8.99,8,7.78,Bare,522.4,2.8635642126552705,06:30:00
2023-05-30 06:35:00,2023-05-30T06:35:00Z,11.669,0.518,27.73,95.6,8.72,7.99,7.81,Bare,507.66,3.7380476187443175,06:35:00
2023-05-30 06:40:00,2023-05-30T06:40:00Z,11.677,0.518,27.73,95.9,8.75,7.99,7.81,Bare,493.32,6.241153739493992,06:40:00
2023-05-30 06:45:00,2023-05-30T06:45:00Z,11.683,0.518,27.73,98.3,8.96,7.99,7.79,Bare,486.1,1.9235384061671343,06:45:00
2023-05-30 06:50:00,2023-05-30T06:50:00Z,11.694,0.518,27.73,99.1,9.03,8,7.79,Bare,483.88,2.9969984984981295,06:50:00
2023-05-30 06:55:00,2023-05-30T06:55:00Z,11.71,0.519,27.73,99.6,9.08,8,7.79,Bare,475.22,1.1840608092492455,06:55:00
2023-05-30 07:00:00,2023-05-30T07:00:00Z,11.699,0.52,27.73,100.5,9.15,8.01,7.79,Bare,469.92,2.9769111508407406,07:00:00
2023-05-30 07:05:00,2023-05-30T07:05:00Z,11.739,0.52,27.73,100.5,9.15,8.01,7.8,Bare,462.26,2.5343638254994194,07:05:00
2023-05-30 07:10:00,2023-05-30T07:10:00Z,11.734,0.52,27.73,100.7,9.17,8.01,7.79,Bare,458.24,0.8848728722251686,07:10:00
2023-05-30 07:15:00,2023-05-30T07:15:00Z,11.762,0.522,27.73,100.8,9.17,8.01,7.8,Bare,452.4,3.4351128074635335,07:15:00
2023-05-30 07:20:00,2023-05-30T07:20:00Z,11.77,0.522,27.73,100.8,9.17,8.02,7.8,Bare,449.2,1.095445115010332,07:20:00
2023-05-30 07:25:00,2023-05-30T07:25:00Z,11.801,0.522,27.73,100.8,9.16,8.02,7.8,Bare,446.56,2.0032473636573314,07:25:00
2023-05-30 07:30:00,2023-05-30T07:30:00Z,11.811,0.522,27.73,101.6,9.23,8.03,7.81,Bare,440.1,1.6431676725154984,07:30:00
2023-05-30 07:35:00,2023-05-30T07:35:00Z,11.826,0.523,27.73,102,9.27,8.03,7.81,Bare,435.46,0.5594640292279697,07:35:00
2023-05-30 07:40:00,2023-05-30T07:40:00Z,11.829,0.522,27.73,102.3,9.3,8.03,7.81,Bare,433.46,0.602494813255664,07:40:00
2023-05-30 07:45:00,2023-05-30T07:45:00Z,11.822,0.523,27.73,102.3,9.3,8.03,7.81,Bare,430.6,2.16794833886788,07:45:00
2023-05-30 07:50:00,2023-05-30T07:50:00Z,11.837,0.524,27.73,103.4,9.39,8.03,7.81,Bare,428,1.4832396974191326,07:50:00
2023-05-30 07:55:00,2023-05-30T07:55:00Z,11.849,0.524,27.73,103.6,9.41,8.04,7.81,Bare,429.8,1,07:55:00
2023-05-30 08:00:00,2023-05-30T08:00:00Z,11.868,0.525,27.73,104,9.44,8.04,7.82,Bare,427.4,2.4083189157584592,08:00:00
2023-05-30 08:05:00,2023-05-30T08:05:00Z,11.875,0.525,27.73,104.3,9.46,8.04,7.82,Bare,418.92,3.06463700950048,08:05:00
2023-05-30 08:10:00,2023-05-30T08:10:00Z,11.897,0.525,27.73,104.5,9.48,8.04,7.82,Bare,411.88,1.676901905300355,08:10:00
2023-05-30 08:15:00,2023-05-30T08:15:00Z,11.913,0.526,27.73,104.8,9.51,8.05,7.82,Bare,413.7,1.8708286933869709,08:15:00
2023-05-30 08:20:00,2023-05-30T08:20:00Z,11.909,0.528,27.73,105.2,9.54,8.05,7.83,Bare,412.1,1.140175425099138,08:20:00
2023-05-30 08:25:00,2023-05-30T08:25:00Z,11.933,0.527,27.72,105.5,9.56,8.05,7.83,Bare,407.04,2.9938269823087547,08:25:00
2023-05-30 08:30:00,2023-05-30T08:30:00Z,11.948,0.527,27.73,105.7,9.58,8.05,7.83,Bare,401.8,0.8366600265340756,08:30:00
2023-05-30 08:35:00,2023-05-30T08:35:00Z,11.978,0.528,27.72,105.9,9.59,8.06,7.83,Bare,403.22,1.5401298646542685,08:35:00
2023-05-30 08:40:00,2023-05-30T08:40:00Z,11.991,0.527,27.72,106.2,9.62,8.06,7.83,Bare,401.6,0.7071067811865476,08:40:00
2023-05-30 08:45:00,2023-05-30T08:45:00Z,12.002,0.529,27.72,106.6,9.65,8.06,7.83,Bare,404.42,3.669059825077796,08:45:00
2023-05-30 08:50:00,2023-05-30T08:50:00Z,12.004,0.529,27.71,106.8,9.67,8.06,7.83,Bare,410.88,2.20499433105846,08:50:00
2023-05-30 08:55:00,2023-05-30T08:55:00Z,11.993,0.529,27.72,107,9.69,8.07,7.84,Bare,417.94,2.5264599739556615,08:55:00
2023-05-30 09:00:00,2023-05-30T09:00:00Z,12.005,0.529,27.72,107.3,9.72,8.07,7.84,Bare,422,2.4899799195977463,09:00:00
2023-05-30 09:05:00,2023-05-30T09:05:00Z,12.02,0.529,27.72,107.8,9.75,8.07,7.84,Bare,424,1.6431676725154984,09:05:00
2023-05-30 09:10:00,2023-05-30T09:10:00Z,12.042,0.528,27.72,108,9.77,8.09,7.84,Bare,429.84,4.68540286421561,09:10:00
2023-05-30 09:15:00,2023-05-30T09:15:00Z,12.066,0.53,27.73,108.4,9.8,8.08,7.84,Bare,443.18,3.295754845251697,09:15:00
2023-05-30 09:20:00,2023-05-30T09:20:00Z,12.074,0.529,27.73,109.9,9.93,8.09,7.86,Bare,452.62,2.5242820761555187,09:20:00
2023-05-30 09:25:00,2023-05-30T09:25:00Z,12.1,0.53,27.72,110.2,9.96,8.09,7.86,Bare,453.1,1.5811388300841898,09:25:00
2023-05-30 09:30:00,2023-05-30T09:30:00Z,12.118,0.53,27.72,110.5,9.98,8.08,7.86,Bare,450.82,1.5205262246998656,09:30:00
2023-05-30 09:35:00,2023-05-30T09:35:00Z,12.148,0.528,27.72,110.5,9.98,8.08,7.86,Bare,442.78,4.300232551851129,09:35:00
2023-05-30 09:40:00,2023-05-30T09:40:00Z,12.167,0.529,27.71,110.7,9.99,8.09,7.86,Bare,435.16,1.3740451229854094,09:40:00
2023-05-30 09:45:00,2023-05-30T09:45:00Z,12.166,0.53,27.69,111.1,10.02,8.09,7.86,Bare,459.36,5.547341705718137,09:45:00
2023-05-30 09:50:00,2023-05-30T09:50:00Z,12.153,0.529,27.68,111.3,10.04,8.09,7.86,Bare,448.24,6.62442450330594,09:50:00
2023-05-30 09:55:00,2023-05-30T09:55:00Z,12.167,0.529,27.66,111.3,10.05,8.09,7.86,Bare,432.12,4.6413360145544384,09:55:00
2023-05-30 10:00:00,2023-05-30T10:00:00Z,12.152,0.53,27.65,111.5,10.07,8.08,7.85,Bare,421.82,2.8551707479588586,10:00:00
2023-05-30 10:05:00,2023-05-30T10:05:00Z,12.16,0.531,27.65,111.5,10.06,8.08,7.85,Bare,414.6,2.3874672772626644,10:05:00
2023-05-30 10:10:00,2023-05-30T10:10:00Z,12.173,0.529,27.64,111.7,10.08,8.09,7.86,Bare,405.92,3.9927434177517664,10:10:00
2023-05-30 10:15:00,2023-05-30T10:15:00Z,12.139,0.53,27.62,112.1,10.13,8.09,7.86,Bare,399.86,1.8229097618916732,10:15:00
2023-05-30 10:20:00,2023-05-30T10:20:00Z,12.145,0.531,27.64,112.7,10.17,8.09,7.86,Bare,396.24,0.5856620185738395,10:20:00
2023-05-30 10:25:00,2023-05-30T10:25:00Z,12.152,0.531,27.61,112.9,10.2,8.09,7.86,Bare,396.04,0.602494813255664,10:25:00
2023-05-30 10:30:00,2023-05-30T10:30:00Z,12.223,0.531,27.63,113,10.19,8.09,7.86,Bare,390.82,3.375203697556628,10:30:00
2023-05-30 10:35:00,2023-05-30T10:35:00Z,12.224,0.533,27.61,112.8,10.17,8.09,7.86,Bare,388.8,0.44721359549995793,10:35:00
2023-05-30 10:40:00,2023-05-30T10:40:00Z,12.249,0.532,27.6,113.2,10.21,8.09,7.86,Bare,387.8,0.44721359549995793,10:40:00
2023-05-30 10:45:00,2023-05-30T10:45:00Z,12.285,0.533,27.61,113.5,10.22,8.09,7.86,Bare,390,1.6733200530681511,10:45:00
2023-05-30 10:50:00,2023-05-30T10:50:00Z,12.258,0.532,27.59,113.3,10.21,8.09,7.86,Bare,393.44,3.003830887383624,10:50:00
2023-05-30 10:55:00,2023-05-30T10:55:00Z,12.262,0.533,27.59,113.8,10.25,8.09,7.85,Bare,400.5,2.280350850198276,10:55:00
2023-05-30 11:00:00,2023-05-30T11:00:00Z,12.279,0.532,27.55,114.4,10.31,8.09,7.86,Bare,401.9,0.8366600265340756,11:00:00
2023-05-30 11:05:00,2023-05-30T11:05:00Z,12.277,0.533,27.56,114.6,10.33,8.09,7.86,Bare,402.3,0.5477225575051661,11:05:00
2023-05-30 11:10:00,2023-05-30T11:10:00Z,12.363,0.533,27.58,114.9,10.33,8.09,7.85,Bare,400.3,1.3416407864998738,11:10:00
2023-05-30 11:15:00,2023-05-30T11:15:00Z,12.355,0.535,27.5,115.1,10.36,8.09,7.86,Bare,392.64,0.7436396977031154,11:15:00
2023-05-30 11:20:00,2023-05-30T11:20:00Z,12.343,0.533,27.55,114.6,10.31,8.09,7.86,Bare,387.2000000000001,2.792848008753788,11:20:00
2023-05-30 11:25:00,2023-05-30T11:25:00Z,12.314,0.534,27.47,114.6,10.32,8.09,7.86,Bare,382.2000000000001,1.6733200530681511,11:25:00
2023-05-30 11:30:00,2023-05-30T11:30:00Z,12.333,0.534,27.48,114.5,10.31,8.09,7.85,Bare,382,0.8944271909999159,11:30:00
2023-05-30 11:35:00,2023-05-30T11:35:00Z,12.345,0.534,27.47,114.1,10.27,8.09,7.85,Bare,376.74,2.2210357943986527,11:35:00
2023-05-30 11:40:00,2023-05-30T11:40:00Z,12.364,0.533,27.47,114.4,10.29,8.09,7.85,Bare,374.3,2.280350850198276,11:40:00
2023-05-30 11:45:00,2023-05-30T11:45:00Z,12.372,0.533,27.48,113.6,10.22,8.09,7.85,Bare,374.12,2.218558090291987,11:45:00
2023-05-30 11:50:00,2023-05-30T11:50:00Z,12.402,0.532,27.46,113.4,10.2,8.09,7.85,Bare,382.4,1.7888543819998317,11:50:00
2023-05-30 11:55:00,2023-05-30T11:55:00Z,12.46,0.533,27.48,114.5,10.28,8.09,7.85,Bare,388.36,2.4265201420964817,11:55:00
2023-05-30 12:00:00,2023-05-30T12:00:00Z,12.523,0.532,27.47,114.7,10.28,8.09,7.85,Bare,391.3,0.8944271909999159,12:00:00
2023-05-30 12:05:00,2023-05-30T12:05:00Z,12.56,0.532,27.48,115.1,10.31,8.09,7.85,Bare,392.7,0.7071067811865476,12:05:00
2023-05-30 12:10:00,2023-05-30T12:10:00Z,12.561,0.532,27.46,115,10.3,8.09,7.85,Bare,403.36,4.966185659034515,12:10:00
2023-05-30 12:15:00,2023-05-30T12:15:00Z,12.614,0.532,27.47,115.1,10.3,8.09,7.85,Bare,414.22,1.2969194269498932,12:15:00
2023-05-30 12:20:00,2023-05-30T12:20:00Z,12.487,0.532,27.43,115.4,10.36,8.08,7.85,Bare,412.44,2.2232858565645466,12:20:00
2023-05-30 12:25:00,2023-05-30T12:25:00Z,12.488,0.532,27.42,115.5,10.37,8.08,7.84,Bare,409.2,2.073644135332772,12:25:00
2023-05-30 12:30:00,2023-05-30T12:30:00Z,12.42,0.533,27.4,115.3,10.37,8.08,7.84,Bare,397.74,3.1309742892588672,12:30:00
2023-05-30 12:35:00,2023-05-30T12:35:00Z,12.478,0.534,27.39,115.5,10.38,8.08,7.84,Bare,388.66,4.050061727924633,12:35:00
2023-05-30 12:40:00,2023-05-30T12:40:00Z,12.44,0.534,27.4,115.4,10.38,8.08,7.84,Bare,381.4,1.9235384061671343,12:40:00
2023-05-30 12:45:00,2023-05-30T12:45:00Z,12.466,0.534,27.4,115.5,10.38,8.08,7.84,Bare,377.34,1.9679939024295885,12:45:00
2023-05-30 12:50:00,2023-05-30T12:50:00Z,12.533,0.534,27.43,115.6,10.36,8.08,7.84,Bare,369.3,0.8366600265340756,12:50:00
2023-05-30 12:55:00,2023-05-30T12:55:00Z,12.546,0.534,27.42,116,10.4,8.08,7.85,Bare,370.9,0.5477225575051661,12:55:00
2023-05-30 13:00:00,2023-05-30T13:00:00Z,12.555,0.535,27.41,116.1,10.41,8.08,7.85,Bare,373.92,3.245304300061868,13:00:00
2023-05-30 13:05:00,2023-05-30T13:05:00Z,12.536,0.534,27.4,116.2,10.42,8.08,7.85,Bare,375.72,2.200454498507077,13:05:00
2023-05-30 13:10:00,2023-05-30T13:10:00Z,12.497,0.534,27.38,116.2,10.43,8.08,7.84,Bare,381.2000000000001,1.6733200530681511,13:10:00
2023-05-30 13:15:00,2023-05-30T13:15:00Z,12.54,0.535,27.42,116.6,10.45,8.09,7.85,Bare,380.36,1.668232597691347,13:15:00
2023-05-30 13:20:00,2023-05-30T13:20:00Z,12.565,0.534,27.42,117.8,10.56,8.09,7.85,Bare,369.88,3.804208196195371,13:20:00
2023-05-30 13:25:00,2023-05-30T13:25:00Z,12.569,0.536,27.42,118,10.58,8.09,7.85,Bare,367.06,1.1886967653695482,13:25:00
2023-05-30 13:30:00,2023-05-30T13:30:00Z,12.585,0.537,27.42,118,10.57,8.09,7.86,Bare,382.58,8.646213043870713,13:30:00
2023-05-30 13:35:00,2023-05-30T13:35:00Z,12.584,0.537,27.41,118.3,10.6,8.1,7.86,Bare,394.1,1.51657508881031,13:35:00
2023-05-30 13:40:00,2023-05-30T13:40:00Z,12.568,0.536,27.41,119.2,10.68,8.1,7.86,Bare,393.9,1.095445115010332,13:40:00
2023-05-30 13:45:00,2023-05-30T13:45:00Z,12.6,0.536,27.41,118.9,10.65,8.1,7.86,Bare,393.08,0.5674504383644371,13:45:00
2023-05-30 13:50:00,2023-05-30T13:50:00Z,12.625,0.536,27.4,118.8,10.63,8.1,7.86,Bare,387,0.5477225575051661,13:50:00
2023-05-30 13:55:00,2023-05-30T13:55:00Z,12.566,0.535,27.38,118.8,10.65,8.1,7.87,Bare,387.62,1.6130716041143258,13:55:00
2023-05-30 14:00:00,2023-05-30T14:00:00Z,12.632,0.535,27.4,118.7,10.62,8.1,7.86,Bare,386.8,1.6431676725154984,14:00:00
2023-05-30 14:05:00,2023-05-30T14:05:00Z,12.67,0.536,27.42,119.4,10.68,8.1,7.86,Bare,386.2000000000001,1.140175425099138,14:05:00
2023-05-30 14:10:00,2023-05-30T14:10:00Z,12.618,0.536,27.43,120.3,10.77,8.1,7.86,Bare,382.6,0.7071067811865476,14:10:00
2023-05-30 14:15:00,2023-05-30T14:15:00Z,12.676,0.534,27.42,120.6,10.79,8.12,7.87,Bare,380.18,2.545977219065411,14:15:00
2023-05-30 14:20:00,2023-05-30T14:20:00Z,12.626,0.533,27.43,123.5,11.05,8.13,7.88,Bare,375.96,0.5412947441089735,14:20:00
2023-05-30 14:25:00,2023-05-30T14:25:00Z,12.723,0.533,27.42,124.1,11.08,8.12,7.88,Bare,378.18,1.8390214789392807,14:25:00
2023-05-30 14:30:00,2023-05-30T14:30:00Z,12.812,0.533,27.41,124.2,11.07,8.12,7.87,Bare,388.46,5.313473440227194,14:30:00
2023-05-30 14:35:00,2023-05-30T14:35:00Z,12.924,0.534,27.47,124.7,11.09,8.14,7.89,Bare,413.5,15.010662876768636,14:35:00
2023-05-30 14:40:00,2023-05-30T14:40:00Z,12.937,0.533,27.44,127.8,11.36,8.15,7.91,Bare,450.78,5.355557860764821,14:40:00
2023-05-30 14:45:00,2023-05-30T14:45:00Z,12.983,0.533,27.45,128.1,11.38,8.15,7.91,Bare,458.48,1.3084341787036913,14:45:00
2023-05-30 14:50:00,2023-05-30T14:50:00Z,13.009,0.532,27.44,133.4,11.85,8.16,7.92,Bare,468.58,4.467885405871542,14:50:00
2023-05-30 14:55:00,2023-05-30T14:55:00Z,13.024,0.531,27.47,130.1,11.55,8.17,7.92,Bare,475.22,1.3084341787036913,14:55:00
2023-05-30 15:00:00,2023-05-30T15:00:00Z,13.09,0.53,27.49,134.6,11.92,8.18,7.94,Bare,470.38,4.387710108929248,15:00:00
2023-05-30 15:05:00,2023-05-30T15:05:00Z,13.124,0.53,27.5,135.8,12.03,8.19,7.94,Bare,468.6,0.44721359549995793,15:05:00
2023-05-30 15:10:00,2023-05-30T15:10:00Z,13.146,0.529,27.5,136.3,12.06,8.19,7.94,Bare,469.7999999999999,1.816590212458495,15:10:00
2023-05-30 15:15:00,2023-05-30T15:15:00Z,13.24,0.53,27.51,137.6,12.15,8.19,7.95,Bare,463.32,1.4324803663575922,15:15:00
2023-05-30 15:20:00,2023-05-30T15:20:00Z,13.236,0.53,27.5,139.5,12.32,8.2,7.96,Bare,462.7,1.6733200530681511,15:20:00
2023-05-30 15:25:00,2023-05-30T15:25:00Z,13.277,0.529,27.5,138.9,12.26,8.2,7.96,Bare,468.2,1.3038404810405295,15:25:00
2023-05-30 15:30:00,2023-05-30T15:30:00Z,13.288,0.529,27.5,138.6,12.23,8.21,7.96,Bare,467.6,1.9235384061671343,15:30:00
2023-05-30 15:35:00,2023-05-30T15:35:00Z,13.318,0.528,27.5,139.7,12.32,8.21,7.97,Bare,463.96,0.5594640292279697,15:35:00
2023-05-30 15:40:00,2023-05-30T15:40:00Z,13.344,0.529,27.51,140.7,12.4,8.21,7.97,Bare,453.86,6.07149075598408,15:40:00
2023-05-30 15:45:00,2023-05-30T15:45:00Z,13.357,0.528,27.52,140.3,12.36,8.22,7.98,Bare,442.36,2.724518306049699,15:45:00
2023-05-30 15:50:00,2023-05-30T15:50:00Z,13.365,0.528,27.52,140.8,12.41,8.23,7.99,Bare,443.18,1.4324803663575922,15:50:00
2023-05-30 15:55:00,2023-05-30T15:55:00Z,13.364,0.529,27.52,142.5,12.55,8.23,7.99,Bare,442.58,3.2514612099792775,15:55:00
2023-05-30 16:00:00,2023-05-30T16:00:00Z,13.427,0.529,27.53,142.9,12.57,8.23,7.99,Bare,432.28,4.9103971326156595,16:00:00
2023-05-30 16:05:00,2023-05-30T16:05:00Z,13.452,0.529,27.51,143.2,12.59,8.23,7.99,Bare,422.8,2.04939015319192,16:05:00
2023-05-30 16:10:00,2023-05-30T16:10:00Z,13.455,0.529,27.51,142.7,12.55,8.23,7.99,Bare,412.72,3.0760364107077893,16:10:00
2023-05-30 16:15:00,2023-05-30T16:15:00Z,13.485,0.529,27.51,143.1,12.57,8.23,8,Bare,411.7,2.3874672772626644,16:15:00
2023-05-30 16:20:00,2023-05-30T16:20:00Z,13.453,0.529,27.53,144.2,12.67,8.23,8,Bare,422.4,2.701851217221259,16:20:00
2023-05-30 16:25:00,2023-05-30T16:25:00Z,13.537,0.529,27.51,144.5,12.68,8.24,8,Bare,430.28,2.532192725682634,16:25:00
2023-05-30 16:30:00,2023-05-30T16:30:00Z,13.553,0.528,27.52,145,12.72,8.24,8,Bare,434.7000000000001,2.792848008753788,16:30:00
2023-05-30 16:35:00,2023-05-30T16:35:00Z,13.576,0.527,27.53,144.7,12.69,8.24,8,Bare,426.14,2.5095816384409546,16:35:00
2023-05-30 16:40:00,2023-05-30T16:40:00Z,13.604,0.527,27.52,144.3,12.65,8.24,8,Bare,411.9,3.4641016151377544,16:40:00
2023-05-30 16:45:00,2023-05-30T16:45:00Z,13.622,0.527,27.52,145.1,12.71,8.25,8,Bare,415.94,2.5890152568109843,16:45:00
2023-05-30 16:50:00,2023-05-30T16:50:00Z,13.63,0.528,27.51,145.1,12.71,8.25,8,Bare,429.42,4.746788387952432,16:50:00
2023-05-30 16:55:00,2023-05-30T16:55:00Z,13.651,0.529,27.52,145.5,12.74,8.25,8.01,Bare,444.16,4.225281055740538,16:55:00
2023-05-30 17:00:00,2023-05-30T17:00:00Z,13.648,0.528,27.52,145.4,12.73,8.25,8.01,Bare,442.54,2.3479778533878735,17:00:00
2023-05-30 17:05:00,2023-05-30T17:05:00Z,13.658,0.529,27.52,146.4,12.81,8.25,8.01,Bare,439.1,6.181019333410954,17:05:00
2023-05-30 17:10:00,2023-05-30T17:10:00Z,13.637,0.528,27.52,146.1,12.8,8.26,8.01,Bare,459.28,5.831123390908489,17:10:00
2023-05-30 17:15:00,2023-05-30T17:15:00Z,13.657,0.529,27.53,147.1,12.88,8.26,8.02,Bare,450.6,1.140175425099138,17:15:00
2023-05-30 17:20:00,2023-05-30T17:20:00Z,13.615,0.529,27.54,147.5,12.93,8.26,8.02,Bare,443.52,1.9829271292712585,17:20:00
2023-05-30 17:25:00,2023-05-30T17:25:00Z,13.67,0.53,27.54,147.5,12.91,8.27,8.02,Bare,438.5,0.5477225575051661,17:25:00
2023-05-30 17:30:00,2023-05-30T17:30:00Z,13.672,0.53,27.52,147.1,12.88,8.26,8.02,Bare,440.1,0.7071067811865476,17:30:00
2023-05-30 17:35:00,2023-05-30T17:35:00Z,13.695,0.531,27.53,147.4,12.89,8.27,8.02,Bare,434.82,1.5205262246998656,17:35:00
2023-05-30 17:40:00,2023-05-30T17:40:00Z,13.663,0.531,27.54,146.5,12.83,8.26,8.02,Bare,435.04,3.7219618482730423,17:40:00
2023-05-30 17:45:00,2023-05-30T17:45:00Z,13.654,0.53,27.54,146.9,12.86,8.26,8.03,Bare,430.8,1.6431676725154984,17:45:00
2023-05-30 17:50:00,2023-05-30T17:50:00Z,13.658,0.531,27.54,146.6,12.83,8.27,8.03,Bare,424.12,7.80365299074735,17:50:00
2023-05-30 17:55:00,2023-05-30T17:55:00Z,13.627,0.531,27.54,146.7,12.85,8.28,8.04,Bare,413.42,2.902068228005668,17:55:00
2023-05-30 18:00:00,2023-05-30T18:00:00Z,13.611,0.529,27.54,146.7,12.85,8.28,8.04,Bare,403.94,5.1218160841639095,18:00:00
2023-05-30 18:05:00,2023-05-30T18:05:00Z,13.556,0.529,27.54,145.9,12.8,8.28,8.05,Bare,395.64,2.281008548866034,18:05:00
2023-05-30 18:10:00,2023-05-30T18:10:00Z,13.519,0.529,27.54,147.3,12.93,8.28,8.05,Bare,401.5,0.8366600265340756,18:10:00
2023-05-30 18:15:00,2023-05-30T18:15:00Z,13.495,0.529,27.54,146.9,12.9,8.28,8.05,Bare,400.3,1.51657508881031,18:15:00
2023-05-30 18:20:00,2023-05-30T18:20:00Z,13.45,0.528,27.55,147.3,12.95,8.28,8.05,Bare,407.5,1.6431676725154984,18:20:00
2023-05-30 18:25:00,2023-05-30T18:25:00Z,13.468,0.527,27.54,147.4,12.96,8.28,8.05,Bare,403.5,1.095445115010332,18:25:00
2023-05-30 18:30:00,2023-05-30T18:30:00Z,13.454,0.528,27.54,147.3,12.95,8.28,8.06,Bare,402.7,2.345207879911715,18:30:00
2023-05-30 18:35:00,2023-05-30T18:35:00Z,13.428,0.528,27.55,147,12.93,8.28,8.06,Bare,400.08,7.135965246552129,18:35:00
2023-05-30 18:40:00,2023-05-30T18:40:00Z,13.421,0.528,27.56,147,12.93,8.28,8.06,Bare,368.02,9.315417328278963,18:40:00
2023-05-30 18:45:00,2023-05-30T18:45:00Z,13.41,0.528,27.55,146.9,12.92,8.28,8.06,Bare,348.02,3.669059825077817,18:45:00
2023-05-30 18:50:00,2023-05-30T18:50:00Z,13.408,0.527,27.54,146.9,12.92,8.29,8.06,Bare,336.16,4.037697363597214,18:50:00
2023-05-30 18:55:00,2023-05-30T18:55:00Z,13.387,0.528,27.54,146.8,12.92,8.29,8.06,Bare,328.68,2.10523157871053,18:55:00
2023-05-30 19:00:00,2023-05-30T19:00:00Z,13.371,0.527,27.55,146.6,12.91,8.29,8.07,Bare,323.88,0.861394218694327,19:00:00
2023-05-30 19:05:00,2023-05-30T19:05:00Z,13.369,0.527,27.54,146.8,12.92,8.29,8.07,Bare,319,2.345207879911715,19:05:00
2023-05-30 19:10:00,2023-05-30T19:10:00Z,13.353,0.527,27.54,146.7,12.92,8.29,8.07,Bare,315.18,0.8438009243891613,19:10:00
2023-05-30 19:15:00,2023-05-30T19:15:00Z,13.338,0.527,27.55,146.5,12.91,8.29,8.07,Bare,319.6,2.302172886644267,19:15:00
2023-05-30 19:20:00,2023-05-30T19:20:00Z,13.32,0.526,27.56,146.1,12.88,8.29,8.07,Bare,317.2,3.3466401061363023,19:20:00
2023-05-30 19:25:00,2023-05-30T19:25:00Z,13.292,0.527,27.56,146.1,12.88,8.29,8.07,Bare,307.08,4.940850129279366,19:25:00
2023-05-30 19:30:00,2023-05-30T19:30:00Z,13.264,0.526,27.56,146,12.88,8.29,8.07,Bare,293.8,3.391164991562634,19:30:00
2023-05-30 19:35:00,2023-05-30T19:35:00Z,13.248,0.526,27.56,145.4,12.83,8.29,8.07,Bare,288.18,4.131827682757361,19:35:00
2023-05-30 19:40:00,2023-05-30T19:40:00Z,13.219,0.526,27.56,145.5,12.85,8.29,8.07,Bare,280.7,1.224744871391589,19:40:00
2023-05-30 19:45:00,2023-05-30T19:45:00Z,13.203,0.526,27.57,145.2,12.83,8.29,8.07,Bare,276.5,1.9235384061671343,19:45:00
2023-05-30 19:50:00,2023-05-30T19:50:00Z,13.18,0.526,27.57,144.8,12.8,8.29,8.07,Bare,273.44,0.7893034904268605,19:50:00
2023-05-30 19:55:00,2023-05-30T19:55:00Z,13.185,0.525,27.58,144.6,12.78,8.29,8.07,Bare,272.06,1.393915348936208,19:55:00
2023-05-30 20:00:00,2023-05-30T20:00:00Z,13.182,0.525,27.58,144,12.73,8.29,8.07,Bare,268.8,1.3038404810405295,20:00:00
2023-05-30 20:05:00,2023-05-30T20:05:00Z,13.183,0.526,27.58,143.7,12.7,8.29,8.07,Bare,268.62,1.025670512396638,20:05:00
2023-05-30 20:10:00,2023-05-30T20:10:00Z,13.14,0.526,27.58,143.3,12.67,8.29,8.07,Bare,272.44,1.0597169433391282,20:10:00
2023-05-30 20:15:00,2023-05-30T20:15:00Z,13.147,0.525,27.58,142.9,12.64,8.29,8.07,Bare,271.6,0.7071067811865476,20:15:00
2023-05-30 20:20:00,2023-05-30T20:20:00Z,13.123,0.524,27.58,142.4,12.6,8.29,8.07,Bare,264.18,3.5329874044496736,20:20:00
2023-05-30 20:25:00,2023-05-30T20:25:00Z,13.116,0.526,27.58,142.3,12.6,8.29,8.07,Bare,262.94,2.1125813593800444,20:25:00
2023-05-30 20:30:00,2023-05-30T20:30:00Z,13.096,0.525,27.57,141.8,12.56,8.29,8.07,Bare,254.28,3.5835736353534013,20:30:00
2023-05-30 20:35:00,2023-05-30T20:35:00Z,13.069,0.525,27.56,141.2,12.51,8.28,8.07,Bare,246.8,1.51657508881031,20:35:00
2023-05-30 20:40:00,2023-05-30T20:40:00Z,13.023,0.525,27.55,140,12.42,8.28,8.07,Bare,246.4,0.7071067811865476,20:40:00
2023-05-30 20:45:00,2023-05-30T20:45:00Z,13.004,0.525,27.55,139.5,12.38,8.28,8.06,Bare,246,0.5477225575051661,20:45:00
2023-05-30 20:50:00,2023-05-30T20:50:00Z,12.907,0.525,27.54,137.5,12.22,8.27,8.06,Bare,243.6,1.6431676725154984,20:50:00
